age;race;marital-status;education;occupation;salary-class
50;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
37;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
43;White;Married-civ-spouse;Bachelors;Machine-op-inspct;>50K
50;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
39;White;Divorced;Doctorate;Prof-specialty;>50K
52;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
44;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
46;White;Married-civ-spouse;Some-college;Sales;>50K
72;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
48;White;Married-civ-spouse;Prof-school;Exec-managerial;>50K
54;White;Married-civ-spouse;Some-college;Craft-repair;>50K
41;White;Married-civ-spouse;HS-grad;Sales;>50K
57;White;Widowed;Some-college;Adm-clerical;>50K
44;White;Married-civ-spouse;Some-college;Sales;>50K
63;White;Married-civ-spouse;Bachelors;Sales;>50K
54;White;Divorced;Assoc-acdm;Exec-managerial;>50K
46;White;Married-civ-spouse;Bachelors;Protective-serv;>50K
45;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
38;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
28;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
39;White;Married-civ-spouse;Some-college;Sales;>50K
62;White;Married-civ-spouse;Some-college;Sales;>50K
34;Black;Married-civ-spouse;Some-college;Machine-op-inspct;>50K
65;White;Married-civ-spouse;11th;Exec-managerial;>50K
30;White;Married-civ-spouse;Bachelors;Adm-clerical;>50K
44;White;Married-civ-spouse;Bachelors;Machine-op-inspct;>50K
53;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Exec-managerial;>50K
41;White;Married-civ-spouse;Bachelors;Sales;>50K
43;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
55;White;Divorced;Masters;Exec-managerial;>50K
58;White;Married-civ-spouse;Some-college;Protective-serv;>50K
57;Black;Married-civ-spouse;9th;Sales;>50K
40;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
40;White;Married-civ-spouse;Assoc-acdm;Exec-managerial;>50K
49;White;Married-civ-spouse;HS-grad;Sales;>50K
27;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
53;White;Married-civ-spouse;Masters;Exec-managerial;>50K
37;White;Married-civ-spouse;HS-grad;Prof-specialty;>50K
43;White;Never-married;Bachelors;Sales;>50K
46;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
49;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
35;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
33;White;Married-civ-spouse;HS-grad;Sales;>50K
45;White;Married-civ-spouse;Some-college;Craft-repair;>50K
29;White;Never-married;Assoc-voc;Protective-serv;>50K
49;White;Married-civ-spouse;Some-college;Craft-repair;>50K
47;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
37;White;Married-civ-spouse;Assoc-voc;Prof-specialty;>50K
47;White;Married-civ-spouse;Assoc-acdm;Sales;>50K
53;White;Married-civ-spouse;HS-grad;Tech-support;>50K
40;White;Married-civ-spouse;Bachelors;Adm-clerical;>50K
41;White;Married-civ-spouse;Some-college;Sales;>50K
29;White;Married-civ-spouse;10th;Craft-repair;>50K
40;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
29;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
43;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
44;White;Married-civ-spouse;Masters;Prof-specialty;>50K
40;White;Married-civ-spouse;HS-grad;Prof-specialty;>50K
37;White;Married-civ-spouse;Assoc-voc;Sales;>50K
39;White;Married-civ-spouse;Bachelors;Sales;>50K
37;White;Never-married;Masters;Exec-managerial;>50K
47;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
40;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
48;Black;Divorced;Bachelors;Sales;>50K
50;White;Married-civ-spouse;Assoc-voc;Tech-support;>50K
23;White;Married-civ-spouse;Assoc-voc;Craft-repair;>50K
43;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
33;White;Never-married;7th-8th;Farming-fishing;>50K
31;White;Never-married;Masters;Exec-managerial;>50K
40;White;Married-civ-spouse;Some-college;Prof-specialty;>50K
55;Black;Divorced;HS-grad;Craft-repair;>50K
38;White;Married-civ-spouse;HS-grad;Sales;>50K
47;White;Married-civ-spouse;Some-college;Craft-repair;>50K
50;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
45;White;Never-married;Doctorate;Prof-specialty;>50K
31;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
42;White;Married-civ-spouse;Some-college;Craft-repair;>50K
51;Amer-Indian-Eskimo;Married-civ-spouse;Bachelors;Prof-specialty;>50K
41;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
42;White;Divorced;Prof-school;Prof-specialty;>50K
46;White;Married-civ-spouse;Masters;Prof-specialty;>50K
44;White;Married-civ-spouse;Some-college;Craft-repair;>50K
43;White;Divorced;HS-grad;Exec-managerial;>50K
45;Black;Married-civ-spouse;12th;Adm-clerical;>50K
33;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
36;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
36;White;Married-civ-spouse;11th;Craft-repair;>50K
38;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
52;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
46;White;Divorced;Bachelors;Sales;>50K
50;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
36;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
49;White;Married-civ-spouse;Masters;Prof-specialty;>50K
32;White;Married-civ-spouse;10th;Craft-repair;>50K
40;White;Never-married;Bachelors;Prof-specialty;>50K
56;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
51;White;Never-married;Prof-school;Prof-specialty;>50K
44;White;Married-civ-spouse;Masters;Exec-managerial;>50K
51;White;Divorced;Prof-school;Prof-specialty;>50K
53;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
56;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
29;White;Never-married;Prof-school;Prof-specialty;>50K
33;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
64;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
40;White;Divorced;HS-grad;Transport-moving;>50K
60;Asian-Pac-Islander;Widowed;Assoc-voc;Exec-managerial;>50K
32;White;Married-civ-spouse;12th;Sales;>50K
27;White;Married-civ-spouse;HS-grad;Other-service;>50K
52;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
35;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
46;White;Married-civ-spouse;Masters;Sales;>50K
54;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
45;White;Married-civ-spouse;Masters;Exec-managerial;>50K
34;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
45;White;Married-civ-spouse;HS-grad;Sales;>50K
41;White;Married-civ-spouse;Some-college;Sales;>50K
60;White;Married-civ-spouse;HS-grad;Other-service;>50K
59;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
45;White;Married-civ-spouse;Bachelors;Machine-op-inspct;>50K
36;Black;Never-married;Assoc-voc;Protective-serv;>50K
36;Black;Never-married;Assoc-acdm;Tech-support;>50K
40;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
47;White;Married-civ-spouse;HS-grad;Other-service;>50K
49;White;Married-civ-spouse;Bachelors;Sales;>50K
53;White;Widowed;HS-grad;Craft-repair;>50K
50;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
31;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Tech-support;>50K
41;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
45;White;Widowed;Assoc-acdm;Tech-support;>50K
50;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
54;White;Married-civ-spouse;Some-college;Sales;>50K
53;White;Married-civ-spouse;Bachelors;Craft-repair;>50K
51;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
54;White;Married-civ-spouse;Masters;Exec-managerial;>50K
32;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
49;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
54;White;Married-civ-spouse;Doctorate;Exec-managerial;>50K
34;Amer-Indian-Eskimo;Divorced;HS-grad;Craft-repair;>50K
56;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
43;White;Married-civ-spouse;Some-college;Craft-repair;>50K
59;White;Divorced;HS-grad;Craft-repair;>50K
68;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
41;White;Married-civ-spouse;Bachelors;Sales;>50K
38;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
48;White;Married-civ-spouse;Masters;Tech-support;>50K
62;White;Married-civ-spouse;HS-grad;Prof-specialty;>50K
56;White;Married-civ-spouse;Some-college;Prof-specialty;>50K
58;White;Married-civ-spouse;10th;Craft-repair;>50K
43;Black;Married-civ-spouse;HS-grad;Adm-clerical;>50K
39;White;Married-civ-spouse;Masters;Prof-specialty;>50K
51;White;Married-civ-spouse;Assoc-voc;Exec-managerial;>50K
45;White;Married-civ-spouse;Masters;Prof-specialty;>50K
51;White;Married-civ-spouse;Bachelors;Sales;>50K
47;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
30;White;Never-married;Bachelors;Sales;>50K
43;White;Separated;Some-college;Transport-moving;>50K
44;White;Married-civ-spouse;Bachelors;Sales;>50K
33;White;Married-civ-spouse;Some-college;Craft-repair;>50K
50;White;Married-civ-spouse;Bachelors;Sales;>50K
40;White;Never-married;Some-college;Protective-serv;>50K
49;White;Married-civ-spouse;Assoc-acdm;Prof-specialty;>50K
41;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
57;White;Married-civ-spouse;Some-college;Transport-moving;>50K
49;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
41;White;Separated;Some-college;Sales;>50K
45;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
42;White;Married-civ-spouse;Assoc-acdm;Exec-managerial;>50K
45;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
58;White;Married-civ-spouse;HS-grad;Sales;>50K
34;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
44;White;Divorced;HS-grad;Tech-support;>50K
46;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
56;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
36;White;Never-married;Bachelors;Exec-managerial;>50K
40;White;Married-civ-spouse;Some-college;Tech-support;>50K
52;White;Married-civ-spouse;Assoc-acdm;Exec-managerial;>50K
36;Other;Married-civ-spouse;Masters;Prof-specialty;>50K
29;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
53;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
43;White;Married-civ-spouse;Bachelors;Sales;>50K
47;White;Never-married;Masters;Prof-specialty;>50K
30;White;Married-civ-spouse;Bachelors;Protective-serv;>50K
28;White;Married-spouse-absent;Masters;Sales;>50K
38;Black;Married-civ-spouse;Bachelors;Prof-specialty;>50K
43;White;Married-civ-spouse;Some-college;Prof-specialty;>50K
46;White;Married-civ-spouse;Masters;Prof-specialty;>50K
26;White;Married-civ-spouse;Some-college;Transport-moving;>50K
53;White;Married-civ-spouse;10th;Transport-moving;>50K
43;White;Married-civ-spouse;HS-grad;Handlers-cleaners;>50K
24;White;Married-civ-spouse;Some-college;Tech-support;>50K
32;White;Married-civ-spouse;Assoc-voc;Transport-moving;>50K
35;White;Married-civ-spouse;Assoc-acdm;Protective-serv;>50K
53;White;Never-married;Prof-school;Prof-specialty;>50K
50;White;Married-civ-spouse;HS-grad;Farming-fishing;>50K
32;White;Divorced;Bachelors;Craft-repair;>50K
64;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
26;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
39;White;Never-married;Some-college;Adm-clerical;>50K
35;Asian-Pac-Islander;Married-civ-spouse;Masters;Prof-specialty;>50K
40;White;Married-civ-spouse;Bachelors;Sales;>50K
46;Asian-Pac-Islander;Married-civ-spouse;Prof-school;Prof-specialty;>50K
49;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
38;White;Never-married;Bachelors;Protective-serv;>50K
48;White;Divorced;HS-grad;Craft-repair;>50K
60;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
52;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
36;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
46;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Prof-specialty;>50K
30;White;Divorced;Assoc-voc;Sales;>50K
67;White;Married-civ-spouse;Masters;Exec-managerial;>50K
35;White;Married-civ-spouse;Some-college;Craft-repair;>50K
43;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
59;Black;Married-civ-spouse;Prof-school;Transport-moving;>50K
33;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
46;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
46;White;Married-civ-spouse;Masters;Armed-Forces;>50K
54;White;Married-civ-spouse;Some-college;Sales;>50K
62;White;Married-civ-spouse;Bachelors;Sales;>50K
36;White;Married-civ-spouse;Some-college;Craft-repair;>50K
52;White;Married-civ-spouse;Bachelors;Machine-op-inspct;>50K
53;White;Married-civ-spouse;Bachelors;Craft-repair;>50K
41;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
54;White;Married-civ-spouse;Masters;Transport-moving;>50K
55;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
31;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
25;White;Married-civ-spouse;Bachelors;Adm-clerical;>50K
46;White;Married-civ-spouse;Some-college;Transport-moving;>50K
58;White;Married-civ-spouse;Masters;Exec-managerial;>50K
45;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Farming-fishing;>50K
38;White;Married-civ-spouse;Bachelors;Sales;>50K
36;White;Married-civ-spouse;Bachelors;Sales;>50K
47;White;Married-civ-spouse;Masters;Prof-specialty;>50K
43;Black;Married-civ-spouse;Some-college;Adm-clerical;>50K
37;White;Married-civ-spouse;Assoc-voc;Craft-repair;>50K
36;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
48;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
40;Black;Married-civ-spouse;Some-college;Adm-clerical;>50K
28;Black;Never-married;Bachelors;Prof-specialty;>50K
40;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
53;White;Married-civ-spouse;Some-college;Sales;>50K
51;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
49;White;Married-civ-spouse;Masters;Prof-specialty;>50K
31;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
46;Black;Married-civ-spouse;HS-grad;Tech-support;>50K
41;White;Married-civ-spouse;Masters;Exec-managerial;>50K
30;White;Never-married;Bachelors;Exec-managerial;>50K
37;White;Married-civ-spouse;Some-college;Sales;>50K
46;Black;Married-civ-spouse;Some-college;Protective-serv;>50K
51;White;Married-civ-spouse;Masters;Exec-managerial;>50K
33;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
47;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
48;White;Married-civ-spouse;Masters;Prof-specialty;>50K
38;White;Married-civ-spouse;Bachelors;Sales;>50K
24;White;Married-civ-spouse;11th;Craft-repair;>50K
42;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
31;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
46;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
61;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
50;White;Married-civ-spouse;Masters;Prof-specialty;>50K
43;White;Married-civ-spouse;Bachelors;Craft-repair;>50K
26;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
51;Black;Married-civ-spouse;Doctorate;Prof-specialty;>50K
31;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
61;White;Married-civ-spouse;Some-college;Tech-support;>50K
44;White;Married-civ-spouse;Bachelors;Tech-support;>50K
56;White;Married-civ-spouse;HS-grad;Sales;>50K
69;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
38;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
33;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
56;White;Married-civ-spouse;Some-college;Tech-support;>50K
68;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
28;White;Married-civ-spouse;Masters;Prof-specialty;>50K
25;White;Never-married;Some-college;Transport-moving;>50K
39;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
46;White;Married-civ-spouse;Assoc-voc;Prof-specialty;>50K
33;White;Never-married;HS-grad;Craft-repair;>50K
38;White;Never-married;Bachelors;Sales;>50K
67;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
60;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
29;White;Married-civ-spouse;HS-grad;Prof-specialty;>50K
65;White;Married-civ-spouse;Masters;Prof-specialty;>50K
41;White;Married-civ-spouse;Bachelors;Farming-fishing;>50K
33;Black;Married-civ-spouse;Some-college;Transport-moving;>50K
52;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
39;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
40;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
51;White;Married-civ-spouse;HS-grad;Sales;>50K
47;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
34;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
49;White;Married-civ-spouse;HS-grad;Sales;>50K
71;White;Married-civ-spouse;Masters;Exec-managerial;>50K
32;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
57;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
39;White;Never-married;Bachelors;Exec-managerial;>50K
37;White;Married-civ-spouse;Bachelors;Machine-op-inspct;>50K
40;White;Married-civ-spouse;Bachelors;Sales;>50K
38;White;Married-civ-spouse;Some-college;Sales;>50K
51;White;Married-civ-spouse;Bachelors;Sales;>50K
51;White;Divorced;Prof-school;Prof-specialty;>50K
39;White;Never-married;Bachelors;Prof-specialty;>50K
39;White;Married-spouse-absent;Some-college;Craft-repair;>50K
47;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
40;White;Married-civ-spouse;Some-college;Transport-moving;>50K
43;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
44;White;Married-civ-spouse;Assoc-acdm;Adm-clerical;>50K
46;White;Married-civ-spouse;Bachelors;Protective-serv;>50K
53;White;Married-civ-spouse;Masters;Prof-specialty;>50K
64;Asian-Pac-Islander;Married-civ-spouse;Doctorate;Prof-specialty;>50K
54;White;Married-civ-spouse;Masters;Prof-specialty;>50K
64;White;Widowed;Doctorate;Prof-specialty;>50K
49;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
29;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
47;White;Married-civ-spouse;Prof-school;Sales;>50K
59;White;Divorced;Assoc-voc;Prof-specialty;>50K
42;Amer-Indian-Eskimo;Married-civ-spouse;Masters;Adm-clerical;>50K
44;White;Divorced;Masters;Exec-managerial;>50K
60;White;Married-civ-spouse;Some-college;Prof-specialty;>50K
44;White;Divorced;Bachelors;Tech-support;>50K
33;White;Married-civ-spouse;Masters;Prof-specialty;>50K
52;White;Married-civ-spouse;HS-grad;Protective-serv;>50K
45;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
31;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
43;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
46;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
53;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
40;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
32;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
44;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
47;Black;Never-married;Bachelors;Sales;>50K
54;White;Never-married;HS-grad;Exec-managerial;>50K
32;White;Divorced;Bachelors;Exec-managerial;>50K
79;White;Married-civ-spouse;Bachelors;Sales;>50K
50;Amer-Indian-Eskimo;Married-civ-spouse;Bachelors;Exec-managerial;>50K
45;White;Married-civ-spouse;Some-college;Transport-moving;>50K
66;White;Married-civ-spouse;Bachelors;Sales;>50K
39;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
32;White;Married-civ-spouse;Bachelors;Sales;>50K
34;White;Married-civ-spouse;HS-grad;Sales;>50K
37;White;Never-married;Doctorate;Prof-specialty;>50K
43;White;Married-civ-spouse;Some-college;Sales;>50K
53;White;Married-civ-spouse;7th-8th;Exec-managerial;>50K
44;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
48;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
37;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
34;Black;Married-civ-spouse;Some-college;Tech-support;>50K
46;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
50;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
27;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Tech-support;>50K
35;White;Married-civ-spouse;Assoc-voc;Tech-support;>50K
60;White;Married-civ-spouse;HS-grad;Sales;>50K
56;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
55;White;Married-civ-spouse;Some-college;Tech-support;>50K
45;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
32;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
41;White;Married-civ-spouse;Bachelors;Sales;>50K
36;White;Divorced;Prof-school;Prof-specialty;>50K
65;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
33;White;Married-civ-spouse;Some-college;Protective-serv;>50K
50;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
49;White;Married-civ-spouse;Some-college;Prof-specialty;>50K
34;Asian-Pac-Islander;Married-civ-spouse;Masters;Exec-managerial;>50K
47;White;Married-civ-spouse;Assoc-voc;Sales;>50K
54;White;Married-civ-spouse;Some-college;Protective-serv;>50K
34;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
46;Black;Married-civ-spouse;11th;Other-service;>50K
34;White;Divorced;Assoc-acdm;Sales;>50K
47;White;Married-civ-spouse;Assoc-voc;Craft-repair;>50K
36;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
39;Asian-Pac-Islander;Married-civ-spouse;Some-college;Other-service;>50K
57;White;Married-civ-spouse;Masters;Sales;>50K
36;White;Married-civ-spouse;Masters;Adm-clerical;>50K
32;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
27;White;Married-civ-spouse;Bachelors;Sales;>50K
37;White;Married-civ-spouse;Bachelors;Sales;>50K
38;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
45;White;Married-civ-spouse;Some-college;Machine-op-inspct;>50K
34;White;Married-civ-spouse;Some-college;Prof-specialty;>50K
32;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
64;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
41;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Exec-managerial;>50K
27;White;Married-civ-spouse;Some-college;Sales;>50K
34;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
54;White;Married-civ-spouse;Some-college;Sales;>50K
48;White;Married-civ-spouse;Assoc-voc;Tech-support;>50K
40;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
35;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Prof-specialty;>50K
36;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
59;White;Married-civ-spouse;HS-grad;Farming-fishing;>50K
31;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
39;Black;Married-civ-spouse;Some-college;Adm-clerical;>50K
26;White;Never-married;Bachelors;Adm-clerical;>50K
51;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
39;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
61;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
29;White;Never-married;Bachelors;Sales;>50K
41;White;Married-civ-spouse;Assoc-acdm;Tech-support;>50K
41;Black;Married-civ-spouse;Bachelors;Prof-specialty;>50K
59;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
54;White;Never-married;Masters;Prof-specialty;>50K
32;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Other-service;>50K
51;White;Married-civ-spouse;Masters;Prof-specialty;>50K
35;White;Married-civ-spouse;Some-college;Sales;>50K
44;White;Married-civ-spouse;Masters;Adm-clerical;>50K
28;White;Married-civ-spouse;HS-grad;Farming-fishing;>50K
74;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
61;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
47;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
42;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
36;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
40;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
43;White;Married-civ-spouse;Masters;Exec-managerial;>50K
49;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
41;Black;Separated;Bachelors;Prof-specialty;>50K
35;White;Married-civ-spouse;Assoc-acdm;Exec-managerial;>50K
40;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
36;Black;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
36;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
42;Black;Divorced;Assoc-voc;Adm-clerical;>50K
45;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
30;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
32;White;Never-married;Prof-school;Sales;>50K
36;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
35;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
40;White;Married-civ-spouse;Masters;Prof-specialty;>50K
48;White;Married-civ-spouse;Some-college;Tech-support;>50K
40;White;Never-married;Prof-school;Exec-managerial;>50K
34;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
55;White;Married-civ-spouse;Masters;Exec-managerial;>50K
47;Black;Separated;HS-grad;Prof-specialty;>50K
60;White;Married-spouse-absent;Some-college;Machine-op-inspct;>50K
49;White;Married-civ-spouse;Masters;Sales;>50K
47;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
53;White;Married-civ-spouse;Some-college;Transport-moving;>50K
50;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
31;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
43;White;Married-civ-spouse;Bachelors;Sales;>50K
56;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
58;White;Divorced;HS-grad;Craft-repair;>50K
65;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
51;White;Married-civ-spouse;Assoc-acdm;Sales;>50K
26;White;Married-civ-spouse;Bachelors;Craft-repair;>50K
38;White;Married-civ-spouse;Bachelors;Tech-support;>50K
31;White;Married-civ-spouse;Masters;Prof-specialty;>50K
50;White;Married-civ-spouse;Masters;Exec-managerial;>50K
54;White;Divorced;HS-grad;Transport-moving;>50K
40;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
42;White;Divorced;Some-college;Exec-managerial;>50K
58;Black;Divorced;Some-college;Adm-clerical;>50K
69;White;Married-civ-spouse;Masters;Exec-managerial;>50K
34;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
34;White;Separated;Bachelors;Sales;>50K
64;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
41;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
53;White;Married-civ-spouse;Masters;Adm-clerical;>50K
46;White;Married-civ-spouse;Bachelors;Tech-support;>50K
49;White;Married-civ-spouse;HS-grad;Handlers-cleaners;>50K
54;White;Married-civ-spouse;Some-college;Sales;>50K
52;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
