age;race;marital-status;education;occupation;salary-class
33;Black;Never-married;HS-grad;Other-service;<=50K
48;White;Never-married;HS-grad;Other-service;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
47;White;Married-civ-spouse;11th;Craft-repair;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
44;Black;Divorced;Bachelors;Exec-managerial;<=50K
45;White;Married-civ-spouse;Bachelors;Farming-fishing;<=50K
27;Black;Never-married;Bachelors;Prof-specialty;<=50K
20;White;Never-married;HS-grad;Farming-fishing;<=50K
17;White;Never-married;10th;Other-service;<=50K
31;White;Never-married;Masters;Tech-support;<=50K
49;White;Never-married;HS-grad;Craft-repair;<=50K
44;White;Married-civ-spouse;Masters;Adm-clerical;<=50K
49;White;Divorced;HS-grad;Craft-repair;<=50K
28;White;Never-married;Bachelors;Prof-specialty;<=50K
33;Amer-Indian-Eskimo;Divorced;Assoc-acdm;Machine-op-inspct;<=50K
35;Black;Divorced;Some-college;Machine-op-inspct;<=50K
17;White;Never-married;11th;Sales;<=50K
25;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
41;White;Divorced;HS-grad;Craft-repair;<=50K
30;White;Never-married;Masters;Tech-support;<=50K
61;White;Married-civ-spouse;Some-college;Adm-clerical;<=50K
41;White;Separated;HS-grad;Craft-repair;<=50K
36;White;Never-married;HS-grad;Tech-support;<=50K
24;White;Never-married;Some-college;Protective-serv;<=50K
27;Black;Never-married;HS-grad;Adm-clerical;<=50K
18;White;Never-married;11th;Prof-specialty;<=50K
20;White;Never-married;Some-college;Prof-specialty;<=50K
18;White;Never-married;Some-college;Other-service;<=50K
23;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
38;Black;Married-civ-spouse;Some-college;Exec-managerial;<=50K
36;White;Divorced;Some-college;Adm-clerical;<=50K
28;White;Never-married;Bachelors;Exec-managerial;<=50K
38;White;Married-civ-spouse;Bachelors;Protective-serv;<=50K
26;White;Divorced;11th;Craft-repair;<=50K
46;Black;Divorced;Some-college;Adm-clerical;<=50K
49;White;Never-married;Some-college;Exec-managerial;<=50K
19;White;Never-married;HS-grad;Sales;<=50K
45;White;Married-civ-spouse;Some-college;Farming-fishing;<=50K
70;White;Married-civ-spouse;Some-college;Tech-support;<=50K
19;White;Never-married;Some-college;Adm-clerical;<=50K
46;White;Married-civ-spouse;Assoc-voc;Craft-repair;<=50K
20;White;Never-married;Some-college;Transport-moving;<=50K
17;White;Never-married;11th;Other-service;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
37;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
51;White;Widowed;HS-grad;Prof-specialty;<=50K
24;White;Never-married;Some-college;Craft-repair;<=50K
31;White;Married-civ-spouse;Assoc-acdm;Prof-specialty;<=50K
27;Black;Never-married;HS-grad;Other-service;<=50K
30;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
28;White;Never-married;Assoc-acdm;Adm-clerical;<=50K
25;Black;Never-married;HS-grad;Craft-repair;<=50K
22;White;Never-married;Bachelors;Sales;<=50K
21;White;Never-married;Some-college;Exec-managerial;<=50K
54;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
36;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
29;White;Married-civ-spouse;Bachelors;Sales;<=50K
32;White;Never-married;HS-grad;Exec-managerial;<=50K
55;White;Divorced;HS-grad;Transport-moving;<=50K
56;White;Divorced;Masters;Adm-clerical;<=50K
19;Black;Never-married;Some-college;Other-service;<=50K
36;Black;Never-married;HS-grad;Other-service;<=50K
35;White;Divorced;HS-grad;Adm-clerical;<=50K
44;Black;Separated;10th;Machine-op-inspct;<=50K
40;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
18;White;Never-married;HS-grad;Other-service;<=50K
71;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
20;White;Never-married;12th;Other-service;<=50K
34;Black;Divorced;Assoc-voc;Tech-support;<=50K
23;White;Never-married;Some-college;Adm-clerical;<=50K
36;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
38;Black;Divorced;Masters;Prof-specialty;<=50K
22;White;Never-married;HS-grad;Adm-clerical;<=50K
36;Black;Divorced;Assoc-voc;Adm-clerical;<=50K
17;White;Never-married;11th;Handlers-cleaners;<=50K
30;Black;Never-married;Some-college;Adm-clerical;<=50K
35;White;Married-civ-spouse;9th;Craft-repair;<=50K
58;White;Never-married;10th;Other-service;<=50K
39;White;Married-civ-spouse;Assoc-voc;Other-service;<=50K
62;White;Widowed;HS-grad;Adm-clerical;<=50K
51;White;Divorced;HS-grad;Prof-specialty;<=50K
52;White;Divorced;Some-college;Exec-managerial;<=50K
25;White;Never-married;HS-grad;Sales;<=50K
26;White;Never-married;Bachelors;Adm-clerical;<=50K
26;Black;Married-civ-spouse;10th;Craft-repair;<=50K
59;Black;Never-married;Bachelors;Exec-managerial;<=50K
21;White;Never-married;HS-grad;Farming-fishing;<=50K
26;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
68;White;Widowed;10th;Farming-fishing;<=50K
65;White;Married-civ-spouse;HS-grad;Sales;<=50K
41;White;Divorced;Masters;Exec-managerial;<=50K
34;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
28;Black;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
40;White;Never-married;Assoc-voc;Adm-clerical;<=50K
37;White;Married-civ-spouse;11th;Craft-repair;<=50K
34;Black;Divorced;10th;Machine-op-inspct;<=50K
32;White;Never-married;Some-college;Exec-managerial;<=50K
18;White;Never-married;Some-college;Sales;<=50K
48;White;Married-spouse-absent;Assoc-voc;Prof-specialty;<=50K
33;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
33;White;Never-married;HS-grad;Handlers-cleaners;<=50K
47;White;Married-spouse-absent;5th-6th;Machine-op-inspct;<=50K
40;White;Divorced;HS-grad;Adm-clerical;<=50K
42;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
51;White;Married-civ-spouse;11th;Handlers-cleaners;<=50K
44;White;Divorced;Some-college;Adm-clerical;<=50K
37;White;Separated;HS-grad;Tech-support;<=50K
25;Black;Never-married;11th;Machine-op-inspct;<=50K
52;White;Divorced;HS-grad;Sales;<=50K
42;White;Divorced;Some-college;Tech-support;<=50K
28;White;Never-married;HS-grad;Adm-clerical;<=50K
34;White;Married-civ-spouse;Bachelors;Sales;<=50K
31;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
35;White;Divorced;Some-college;Sales;<=50K
25;White;Never-married;Some-college;Adm-clerical;<=50K
38;White;Divorced;HS-grad;Exec-managerial;<=50K
43;White;Never-married;HS-grad;Farming-fishing;<=50K
22;Asian-Pac-Islander;Never-married;Some-college;Craft-repair;<=50K
18;White;Never-married;11th;Other-service;<=50K
26;White;Never-married;HS-grad;Adm-clerical;<=50K
43;White;Divorced;HS-grad;Sales;<=50K
21;White;Never-married;Some-college;Adm-clerical;<=50K
62;White;Widowed;Some-college;Protective-serv;<=50K
26;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
18;White;Never-married;11th;Sales;<=50K
65;White;Married-civ-spouse;HS-grad;Sales;<=50K
41;White;Never-married;HS-grad;Craft-repair;<=50K
31;White;Never-married;9th;Other-service;<=50K
56;White;Divorced;9th;Sales;<=50K
22;White;Never-married;Bachelors;Adm-clerical;<=50K
36;White;Married-civ-spouse;Some-college;Protective-serv;<=50K
30;White;Married-civ-spouse;HS-grad;Other-service;<=50K
35;White;Married-civ-spouse;Some-college;Tech-support;<=50K
37;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
56;White;Married-civ-spouse;Masters;Exec-managerial;<=50K
41;White;Divorced;Assoc-acdm;Sales;<=50K
38;White;Never-married;HS-grad;Other-service;<=50K
34;White;Separated;9th;Machine-op-inspct;<=50K
54;White;Never-married;12th;Other-service;<=50K
42;White;Divorced;Assoc-voc;Prof-specialty;<=50K
33;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
21;White;Never-married;HS-grad;Prof-specialty;<=50K
69;White;Married-civ-spouse;10th;Transport-moving;<=50K
32;Black;Never-married;Assoc-acdm;Sales;<=50K
50;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
45;White;Divorced;HS-grad;Other-service;<=50K
31;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
24;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
21;White;Never-married;Assoc-acdm;Other-service;<=50K
43;White;Divorced;Assoc-voc;Exec-managerial;<=50K
22;White;Never-married;HS-grad;Sales;<=50K
62;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
21;White;Never-married;Some-college;Tech-support;<=50K
37;White;Married-civ-spouse;Some-college;Transport-moving;<=50K
34;Black;Divorced;Some-college;Other-service;<=50K
43;Black;Divorced;Some-college;Machine-op-inspct;<=50K
25;White;Never-married;Some-college;Prof-specialty;<=50K
43;White;Married-civ-spouse;11th;Handlers-cleaners;<=50K
23;White;Married-civ-spouse;11th;Other-service;<=50K
33;Black;Separated;HS-grad;Machine-op-inspct;<=50K
64;White;Never-married;Bachelors;Sales;<=50K
35;White;Never-married;Some-college;Exec-managerial;<=50K
69;White;Married-spouse-absent;10th;Farming-fishing;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
31;White;Never-married;Some-college;Craft-repair;<=50K
22;White;Never-married;Some-college;Other-service;<=50K
32;White;Never-married;Prof-school;Prof-specialty;<=50K
23;White;Never-married;Assoc-acdm;Sales;<=50K
21;White;Never-married;Some-college;Adm-clerical;<=50K
36;Asian-Pac-Islander;Married-civ-spouse;HS-grad;Other-service;<=50K
62;White;Married-civ-spouse;7th-8th;Craft-repair;<=50K
24;White;Never-married;HS-grad;Handlers-cleaners;<=50K
27;White;Married-civ-spouse;11th;Handlers-cleaners;<=50K
30;White;Married-civ-spouse;Some-college;Machine-op-inspct;<=50K
21;White;Married-civ-spouse;Assoc-voc;Farming-fishing;<=50K
56;White;Married-civ-spouse;HS-grad;Sales;<=50K
37;White;Divorced;Some-college;Exec-managerial;<=50K
52;White;Divorced;Some-college;Exec-managerial;<=50K
72;White;Married-civ-spouse;Some-college;Prof-specialty;<=50K
39;White;Divorced;Some-college;Exec-managerial;<=50K
28;White;Divorced;12th;Machine-op-inspct;<=50K
38;White;Divorced;Bachelors;Tech-support;<=50K
44;White;Separated;Some-college;Craft-repair;<=50K
51;White;Never-married;HS-grad;Sales;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
25;White;Never-married;Some-college;Transport-moving;<=50K
45;White;Widowed;HS-grad;Craft-repair;<=50K
17;White;Never-married;11th;Adm-clerical;<=50K
64;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
34;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
74;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
23;White;Never-married;Assoc-acdm;Adm-clerical;<=50K
23;White;Never-married;HS-grad;Handlers-cleaners;<=50K
27;White;Never-married;Assoc-voc;Tech-support;<=50K
18;White;Never-married;HS-grad;Sales;<=50K
33;Black;Never-married;11th;Sales;<=50K
50;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
47;White;Divorced;HS-grad;Sales;<=50K
18;White;Never-married;11th;Sales;<=50K
34;White;Married-civ-spouse;Some-college;Handlers-cleaners;<=50K
64;White;Widowed;HS-grad;Adm-clerical;<=50K
23;White;Never-married;Some-college;Farming-fishing;<=50K
33;White;Married-civ-spouse;Some-college;Transport-moving;<=50K
43;White;Married-civ-spouse;Masters;Exec-managerial;<=50K
57;White;Divorced;12th;Other-service;<=50K
22;White;Never-married;Bachelors;Sales;<=50K
23;White;Never-married;Bachelors;Machine-op-inspct;<=50K
32;White;Never-married;Masters;Prof-specialty;<=50K
20;White;Never-married;Some-college;Tech-support;<=50K
30;White;Never-married;Some-college;Exec-managerial;<=50K
56;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
34;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
32;White;Never-married;HS-grad;Craft-repair;<=50K
19;White;Never-married;Some-college;Prof-specialty;<=50K
29;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
24;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
41;White;Divorced;Masters;Prof-specialty;<=50K
23;Other;Married-civ-spouse;7th-8th;Handlers-cleaners;<=50K
18;White;Never-married;HS-grad;Sales;<=50K
38;Black;Separated;HS-grad;Transport-moving;<=50K
29;White;Never-married;Bachelors;Prof-specialty;<=50K
25;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
31;White;Never-married;Prof-school;Tech-support;<=50K
34;White;Married-spouse-absent;Bachelors;Adm-clerical;<=50K
41;White;Married-civ-spouse;5th-6th;Handlers-cleaners;<=50K
62;White;Married-civ-spouse;7th-8th;Prof-specialty;<=50K
58;Black;Married-civ-spouse;HS-grad;Craft-repair;<=50K
40;White;Separated;HS-grad;Exec-managerial;<=50K
24;Asian-Pac-Islander;Never-married;Bachelors;Exec-managerial;<=50K
19;Black;Never-married;HS-grad;Other-service;<=50K
32;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
51;White;Divorced;Some-college;Adm-clerical;<=50K
25;White;Married-civ-spouse;9th;Transport-moving;<=50K
22;White;Never-married;Some-college;Transport-moving;<=50K
20;White;Married-civ-spouse;HS-grad;Sales;<=50K
42;White;Divorced;7th-8th;Craft-repair;<=50K
18;White;Never-married;HS-grad;Machine-op-inspct;<=50K
23;Asian-Pac-Islander;Married-civ-spouse;10th;Machine-op-inspct;<=50K
40;Black;Divorced;HS-grad;Machine-op-inspct;<=50K
52;White;Divorced;Some-college;Sales;<=50K
21;White;Never-married;Some-college;Sales;<=50K
35;White;Never-married;Assoc-voc;Other-service;<=50K
45;White;Divorced;Some-college;Machine-op-inspct;<=50K
39;Black;Divorced;HS-grad;Adm-clerical;<=50K
54;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
42;White;Divorced;7th-8th;Sales;<=50K
59;White;Married-civ-spouse;Assoc-acdm;Craft-repair;<=50K
22;Black;Never-married;Some-college;Protective-serv;<=50K
33;White;Never-married;Bachelors;Prof-specialty;<=50K
18;White;Never-married;11th;Farming-fishing;<=50K
24;White;Never-married;Bachelors;Other-service;<=50K
28;White;Married-civ-spouse;Assoc-voc;Handlers-cleaners;<=50K
21;White;Never-married;HS-grad;Adm-clerical;<=50K
22;White;Never-married;11th;Craft-repair;<=50K
56;Asian-Pac-Islander;Married-civ-spouse;Some-college;Adm-clerical;<=50K
21;White;Never-married;Some-college;Sales;<=50K
17;White;Never-married;10th;Handlers-cleaners;<=50K
62;White;Widowed;HS-grad;Adm-clerical;<=50K
39;Black;Separated;HS-grad;Machine-op-inspct;<=50K
30;White;Never-married;HS-grad;Protective-serv;<=50K
18;White;Never-married;11th;Adm-clerical;<=50K
54;White;Never-married;HS-grad;Handlers-cleaners;<=50K
33;Asian-Pac-Islander;Married-civ-spouse;Doctorate;Prof-specialty;<=50K
57;White;Married-civ-spouse;HS-grad;Other-service;<=50K
50;White;Divorced;HS-grad;Adm-clerical;<=50K
23;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
23;White;Never-married;Bachelors;Sales;<=50K
47;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
39;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
46;Black;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
18;White;Never-married;5th-6th;Handlers-cleaners;<=50K
68;White;Married-civ-spouse;7th-8th;Craft-repair;<=50K
43;White;Married-civ-spouse;Assoc-acdm;Tech-support;<=50K
35;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
21;White;Never-married;HS-grad;Adm-clerical;<=50K
21;White;Never-married;Some-college;Handlers-cleaners;<=50K
41;White;Divorced;Assoc-voc;Craft-repair;<=50K
61;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
24;White;Never-married;HS-grad;Craft-repair;<=50K
21;Black;Never-married;HS-grad;Protective-serv;<=50K
36;White;Married-civ-spouse;5th-6th;Other-service;<=50K
37;White;Never-married;Assoc-voc;Protective-serv;<=50K
49;White;Divorced;Some-college;Exec-managerial;<=50K
21;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
18;White;Never-married;10th;Other-service;<=50K
26;Black;Married-civ-spouse;HS-grad;Prof-specialty;<=50K
46;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
23;White;Never-married;10th;Craft-repair;<=50K
42;White;Divorced;Masters;Prof-specialty;<=50K
45;White;Widowed;Assoc-acdm;Sales;<=50K
52;White;Divorced;HS-grad;Craft-repair;<=50K
22;Black;Never-married;Bachelors;Prof-specialty;<=50K
20;White;Never-married;Some-college;Machine-op-inspct;<=50K
27;White;Separated;HS-grad;Machine-op-inspct;<=50K
36;White;Divorced;HS-grad;Exec-managerial;<=50K
34;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;Transport-moving;<=50K
47;White;Divorced;HS-grad;Sales;<=50K
21;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
33;White;Never-married;HS-grad;Transport-moving;<=50K
31;White;Never-married;Assoc-acdm;Protective-serv;<=50K
61;White;Married-civ-spouse;12th;Craft-repair;<=50K
46;Black;Married-civ-spouse;10th;Handlers-cleaners;<=50K
19;White;Never-married;Some-college;Prof-specialty;<=50K
61;White;Married-civ-spouse;HS-grad;Other-service;<=50K
28;White;Married-civ-spouse;Some-college;Handlers-cleaners;<=50K
28;White;Married-civ-spouse;10th;Transport-moving;<=50K
61;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
54;White;Married-civ-spouse;Some-college;Sales;<=50K
50;White;Married-civ-spouse;Some-college;Machine-op-inspct;<=50K
56;White;Married-civ-spouse;HS-grad;Sales;<=50K
28;White;Divorced;11th;Other-service;<=50K
34;White;Married-civ-spouse;Assoc-voc;Tech-support;<=50K
33;White;Never-married;10th;Other-service;<=50K
42;White;Divorced;Assoc-voc;Adm-clerical;<=50K
64;White;Married-civ-spouse;Assoc-voc;Craft-repair;<=50K
29;White;Married-civ-spouse;Some-college;Handlers-cleaners;<=50K
45;White;Married-civ-spouse;Some-college;Transport-moving;<=50K
44;White;Separated;Some-college;Tech-support;<=50K
34;White;Never-married;Some-college;Adm-clerical;<=50K
40;White;Never-married;HS-grad;Machine-op-inspct;<=50K
45;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
23;White;Never-married;Some-college;Other-service;<=50K
24;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
23;White;Never-married;Some-college;Adm-clerical;<=50K
36;White;Divorced;HS-grad;Machine-op-inspct;<=50K
42;White;Divorced;HS-grad;Exec-managerial;<=50K
45;White;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
54;White;Divorced;Bachelors;Prof-specialty;<=50K
29;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
35;White;Never-married;Bachelors;Exec-managerial;<=50K
47;White;Separated;HS-grad;Exec-managerial;<=50K
51;White;Never-married;Assoc-voc;Exec-managerial;<=50K
28;White;Never-married;HS-grad;Other-service;<=50K
24;White;Never-married;HS-grad;Machine-op-inspct;<=50K
46;White;Divorced;HS-grad;Exec-managerial;<=50K
57;Black;Married-civ-spouse;10th;Machine-op-inspct;<=50K
22;White;Never-married;HS-grad;Handlers-cleaners;<=50K
28;Black;Never-married;Bachelors;Tech-support;<=50K
23;White;Never-married;HS-grad;Sales;<=50K
19;White;Never-married;HS-grad;Handlers-cleaners;<=50K
66;Black;Widowed;HS-grad;Prof-specialty;<=50K
38;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
39;Black;Divorced;Some-college;Exec-managerial;<=50K
39;White;Divorced;HS-grad;Transport-moving;<=50K
22;White;Never-married;Some-college;Transport-moving;<=50K
36;Black;Never-married;HS-grad;Craft-repair;<=50K
32;Asian-Pac-Islander;Married-civ-spouse;Some-college;Machine-op-inspct;<=50K
43;White;Never-married;Bachelors;Prof-specialty;<=50K
51;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
42;White;Married-civ-spouse;5th-6th;Craft-repair;<=50K
32;White;Never-married;12th;Adm-clerical;<=50K
34;White;Never-married;Some-college;Adm-clerical;<=50K
51;White;Married-civ-spouse;Assoc-voc;Craft-repair;<=50K
38;White;Married-civ-spouse;Bachelors;Sales;<=50K
21;Black;Never-married;HS-grad;Handlers-cleaners;<=50K
33;White;Never-married;Bachelors;Other-service;<=50K
34;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
32;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
29;White;Never-married;Bachelors;Prof-specialty;<=50K
40;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
46;Black;Married-civ-spouse;7th-8th;Farming-fishing;<=50K
37;Black;Never-married;HS-grad;Other-service;<=50K
38;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
25;White;Never-married;Masters;Prof-specialty;<=50K
38;White;Never-married;HS-grad;Sales;<=50K
34;White;Divorced;Assoc-acdm;Adm-clerical;<=50K
20;White;Never-married;5th-6th;Handlers-cleaners;<=50K
34;White;Divorced;Assoc-acdm;Sales;<=50K
61;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
55;Black;Divorced;Some-college;Prof-specialty;<=50K
36;White;Never-married;HS-grad;Transport-moving;<=50K
22;White;Never-married;HS-grad;Other-service;<=50K
34;Black;Never-married;Some-college;Sales;<=50K
33;Black;Never-married;Some-college;Machine-op-inspct;<=50K
27;White;Never-married;HS-grad;Other-service;<=50K
43;White;Married-civ-spouse;Masters;Handlers-cleaners;<=50K
39;White;Married-spouse-absent;10th;Other-service;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
38;Black;Never-married;HS-grad;Handlers-cleaners;<=50K
30;White;Never-married;Some-college;Craft-repair;<=50K
21;White;Never-married;11th;Other-service;<=50K
60;White;Married-civ-spouse;HS-grad;Prof-specialty;<=50K
43;White;Never-married;Some-college;Handlers-cleaners;<=50K
23;White;Never-married;Some-college;Other-service;<=50K
25;Black;Never-married;HS-grad;Handlers-cleaners;<=50K
38;Black;Divorced;HS-grad;Other-service;<=50K
22;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
23;White;Never-married;5th-6th;Craft-repair;<=50K
61;White;Never-married;HS-grad;Sales;<=50K
28;White;Divorced;Some-college;Craft-repair;<=50K
21;White;Never-married;Some-college;Other-service;<=50K
49;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
37;White;Divorced;12th;Craft-repair;<=50K
23;White;Never-married;Some-college;Other-service;<=50K
38;White;Married-civ-spouse;Some-college;Prof-specialty;<=50K
21;White;Never-married;HS-grad;Machine-op-inspct;<=50K
22;Black;Never-married;HS-grad;Handlers-cleaners;<=50K
20;Other;Never-married;Some-college;Adm-clerical;<=50K
38;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
40;White;Married-civ-spouse;Bachelors;Tech-support;<=50K
44;Black;Married-civ-spouse;HS-grad;Craft-repair;<=50K
37;White;Married-civ-spouse;Some-college;Adm-clerical;<=50K
57;White;Divorced;Masters;Prof-specialty;<=50K
56;White;Never-married;7th-8th;Other-service;<=50K
41;White;Divorced;Assoc-acdm;Prof-specialty;<=50K
50;Asian-Pac-Islander;Married-civ-spouse;HS-grad;Other-service;<=50K
33;White;Never-married;9th;Machine-op-inspct;<=50K
29;White;Married-civ-spouse;Masters;Sales;<=50K
35;White;Married-civ-spouse;10th;Machine-op-inspct;<=50K
36;White;Divorced;HS-grad;Craft-repair;<=50K
30;White;Never-married;Assoc-acdm;Craft-repair;<=50K
35;White;Married-civ-spouse;HS-grad;Other-service;<=50K
27;White;Married-civ-spouse;Assoc-voc;Sales;<=50K
22;White;Never-married;HS-grad;Exec-managerial;<=50K
24;White;Never-married;Some-college;Handlers-cleaners;<=50K
18;White;Never-married;11th;Other-service;<=50K
18;White;Never-married;Some-college;Adm-clerical;<=50K
43;White;Divorced;Masters;Other-service;<=50K
45;Other;Married-civ-spouse;HS-grad;Transport-moving;<=50K
39;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
30;White;Never-married;Bachelors;Adm-clerical;<=50K
22;White;Never-married;Some-college;Adm-clerical;<=50K
30;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
20;White;Never-married;Assoc-acdm;Prof-specialty;<=50K
27;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
60;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
43;White;Divorced;Bachelors;Exec-managerial;<=50K
35;White;Divorced;HS-grad;Transport-moving;<=50K
20;White;Married-civ-spouse;11th;Handlers-cleaners;<=50K
47;White;Married-civ-spouse;Masters;Exec-managerial;<=50K
40;White;Divorced;Assoc-acdm;Prof-specialty;<=50K
20;White;Never-married;HS-grad;Machine-op-inspct;<=50K
25;White;Never-married;Some-college;Adm-clerical;<=50K
34;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
45;White;Separated;Bachelors;Prof-specialty;<=50K
23;White;Never-married;Some-college;Handlers-cleaners;<=50K
46;White;Widowed;Assoc-acdm;Adm-clerical;<=50K
41;Black;Divorced;Some-college;Machine-op-inspct;<=50K
17;Amer-Indian-Eskimo;Never-married;11th;Handlers-cleaners;<=50K
39;White;Married-civ-spouse;9th;Craft-repair;<=50K
37;Black;Never-married;HS-grad;Machine-op-inspct;<=50K
20;White;Never-married;HS-grad;Craft-repair;<=50K
42;Amer-Indian-Eskimo;Married-civ-spouse;Assoc-acdm;Prof-specialty;<=50K
22;White;Married-civ-spouse;5th-6th;Craft-repair;<=50K
66;White;Divorced;Some-college;Exec-managerial;<=50K
35;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
21;Amer-Indian-Eskimo;Divorced;HS-grad;Sales;<=50K
51;White;Divorced;HS-grad;Protective-serv;<=50K
34;White;Married-civ-spouse;10th;Craft-repair;<=50K
24;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
43;White;Married-spouse-absent;Bachelors;Adm-clerical;<=50K
42;White;Never-married;Masters;Prof-specialty;<=50K
41;White;Never-married;Assoc-voc;Craft-repair;<=50K
21;White;Never-married;HS-grad;Transport-moving;<=50K
64;White;Married-civ-spouse;7th-8th;Protective-serv;<=50K
24;White;Never-married;HS-grad;Adm-clerical;<=50K
23;White;Never-married;Some-college;Handlers-cleaners;<=50K
29;White;Married-civ-spouse;HS-grad;Sales;<=50K
44;White;Divorced;HS-grad;Exec-managerial;<=50K
28;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
35;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
41;White;Married-spouse-absent;10th;Craft-repair;<=50K
32;Black;Never-married;11th;Other-service;<=50K
37;White;Never-married;HS-grad;Craft-repair;<=50K
18;White;Never-married;11th;Sales;<=50K
24;White;Never-married;Assoc-voc;Other-service;<=50K
45;White;Married-civ-spouse;Some-college;Adm-clerical;<=50K
35;White;Never-married;HS-grad;Other-service;<=50K
46;White;Divorced;Bachelors;Exec-managerial;<=50K
24;White;Never-married;HS-grad;Other-service;<=50K
29;White;Never-married;Bachelors;Adm-clerical;<=50K
70;White;Married-civ-spouse;10th;Handlers-cleaners;<=50K
36;White;Never-married;HS-grad;Machine-op-inspct;<=50K
49;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
18;White;Never-married;11th;Handlers-cleaners;<=50K
21;White;Never-married;Some-college;Other-service;<=50K
42;Black;Never-married;10th;Transport-moving;<=50K
25;White;Never-married;Masters;Prof-specialty;<=50K
32;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
30;White;Never-married;Assoc-voc;Prof-specialty;<=50K
38;White;Married-civ-spouse;Bachelors;Farming-fishing;<=50K
34;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
